game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
bcf24e15-8e41-49e3-b0a9-96c7ed0f7b45,1918,GCT Blitz Paris 2016,Paris FRA,2016.06.12,11.5,"Caruana,F","Carlsen,M",1-0,2804,,2855,,,,"Caruana,F",2804,"Carlsen,M",2855,-51,C50,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
e1cde915-a340-4777-9fe0-833c5451cc65,1919,GCT Blitz Paris 2016,Paris FRA,2016.06.12,12.2,"Carlsen,M","Vachier Lagrave,M",1/2-1/2,2855,,2789,,,,draw,,draw,,0,A48,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
8b19a463-d8fc-4171-afc2-f9d89060cfda,1920,GCT Blitz Paris 2016,Paris FRA,2016.06.12,13.4,"Aronian,L","Carlsen,M",1-0,2792,,2855,,,,"Aronian,L",2792,"Carlsen,M",2855,-63,A40,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
ac0e8e99-ff2f-4cee-bf3f-0319d4b2c16a,1921,GCT Blitz Paris 2016,Paris FRA,2016.06.12,14.3,"Carlsen,M","Kramnik,V",1-0,2855,,2812,,,,"Carlsen,M",2855,"Kramnik,V",2812,43,C65,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
2d827f6f-b93d-4de1-81db-0104a08dc8a9,1922,GCT Blitz Paris 2016,Paris FRA,2016.06.12,15.3,"Giri,A","Carlsen,M",1-0,2782,,2855,,,,"Giri,A",2782,"Carlsen,M",2855,-73,B41,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
0a1eb739-24fe-4979-bd52-c0850c082f39,1923,GCT Blitz Paris 2016,Paris FRA,2016.06.12,16.4,"Carlsen,M","Topalov,V",0-1,2855,,2761,,,,"Topalov,V",2761,"Carlsen,M",2855,-94,B51,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
7c0eb7d1-dd1d-4f7d-89ee-44c67585e1f1,1924,GCT Blitz Paris 2016,Paris FRA,2016.06.12,17.2,"Fressinet,L","Carlsen,M",0-1,2687,,2855,,,,"Carlsen,M",2855,"Fressinet,L",2687,168,A40,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
68f4d301-ec0a-4e82-9257-69f54aff3275,1925,GCT Blitz Paris 2016,Paris FRA,2016.06.12,18.2,"Carlsen,M","Nakamura,Hi",1-0,2855,,2787,,,,"Carlsen,M",2855,"Nakamura,Hi",2787,68,C65,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
3c883a60-b275-4c7e-8de8-4c15c617be4e,1926,GCT Rapid YourNextMove,Leuven BEL,2016.06.17,1.1,"So,W","Carlsen,M",1/2-1/2,2770,,2855,,,,draw,,draw,,0,B90,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
4926f042-39ed-4d8f-9ade-325253f468d9,1927,GCT Rapid YourNextMove,Leuven BEL,2016.06.17,2.3,"Carlsen,M","Vachier Lagrave,M",1/2-1/2,2855,,2789,,,,draw,,draw,,0,A20,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
34ee6c1c-d52d-4531-bcd8-a0ba74b5175c,1928,GCT Rapid YourNextMove,Leuven BEL,2016.06.17,3.2,"Aronian,L","Carlsen,M",0-1,2792,,2855,,,,"Carlsen,M",2855,"Aronian,L",2792,63,A40,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
cb7a9662-4c1f-49cb-a63c-59d1370c37f2,1929,GCT Rapid YourNextMove,Leuven BEL,2016.06.17,4.1,"Carlsen,M","Caruana,F",0-1,2855,,2804,,,,"Caruana,F",2804,"Carlsen,M",2855,-51,C77,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
47f3ea47-3d77-4c92-9717-f037ee17a97c,1930,GCT Rapid YourNextMove,Leuven BEL,2016.06.17,5.3,"Nakamura,Hi","Carlsen,M",1-0,2787,,2855,,,,"Nakamura,Hi",2787,"Carlsen,M",2855,-68,D38,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
876c0d62-e76b-4ac7-9227-18325ac3eb5c,1931,GCT Rapid YourNextMove,Leuven BEL,2016.06.18,6.4,"Carlsen,M","Topalov,V",1-0,2855,,2761,,,,"Carlsen,M",2855,"Topalov,V",2761,94,E21,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
2b22d1ae-4f87-4630-ae26-ee3f1fd0c7ca,1932,GCT Rapid YourNextMove,Leuven BEL,2016.06.18,7.4,"Giri,A","Carlsen,M",0-1,2782,,2855,,,,"Carlsen,M",2855,"Giri,A",2782,73,B12,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
3278503b-11f3-4f77-8700-d2f4485303da,1933,GCT Rapid YourNextMove,Leuven BEL,2016.06.18,8.1,"Carlsen,M","Anand,V",1-0,2855,,2770,,,,"Carlsen,M",2855,"Anand,V",2770,85,C50,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
801bfa14-129e-491e-9b64-49b89601f22d,1934,GCT Rapid YourNextMove,Leuven BEL,2016.06.18,9.1,"Kramnik,V","Carlsen,M",0-1,2812,,2855,,,,"Carlsen,M",2855,"Kramnik,V",2812,43,A04,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
9d685db5-ba9f-426b-af18-5d8bc8512e9b,1935,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,1.2,"Carlsen,M","Aronian,L",1/2-1/2,2855,,2792,,,,draw,,draw,,0,C50,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
11284253-8c9f-4d8c-b1b2-77d80cef7b63,1936,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,2.5,"Topalov,V","Carlsen,M",0-1,2761,,2855,,,,"Carlsen,M",2855,"Topalov,V",2761,94,B90,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
a5059e9f-2372-460d-8f6e-d8dd19dec566,1937,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,3.1,"Carlsen,M","Anand,V",1/2-1/2,2855,,2770,,,,draw,,draw,,0,D38,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
2ac64f9f-e946-49e7-8684-d54a5831b99f,1938,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,4.5,"Carlsen,M","Vachier Lagrave,M",0-1,2855,,2789,,,,"Vachier Lagrave,M",2789,"Carlsen,M",2855,-66,B53,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
e361422b-58f5-4084-a60c-74b722af69fa,1939,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,5.2,"Kramnik,V","Carlsen,M",0-1,2812,,2855,,,,"Carlsen,M",2855,"Kramnik,V",2812,43,A04,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
ffa77c26-423b-4de8-8067-6b549bef4eac,1940,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,6.4,"Carlsen,M","Caruana,F",0-1,2855,,2804,,,,"Caruana,F",2804,"Carlsen,M",2855,-51,E21,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
f85f02fc-f6b1-4c2d-bcf9-bb120a197434,1941,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,7.3,"Giri,A","Carlsen,M",1/2-1/2,2782,,2855,,,,draw,,draw,,0,C55,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
00ded0c4-f4ff-4407-ac37-2b99a37de3ed,1942,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,8.3,"Carlsen,M","So,W",1-0,2855,,2770,,,,"Carlsen,M",2855,"So,W",2770,85,D11,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
bdca91d8-7878-4486-b30b-20586ea1d7eb,1943,GCT Blitz YourNextMove,Leuven BEL,2016.06.19,9.4,"Nakamura,Hi","Carlsen,M",1/2-1/2,2787,,2855,,,,draw,,draw,,0,E11,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
cd978d8c-436e-4e2b-92a0-8c40c43cf53b,1944,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,10.2,"Aronian,L","Carlsen,M",1/2-1/2,2792,,2855,,,,draw,,draw,,0,A90,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
7b1b99cb-502e-440e-a074-d69011b0f3bb,1945,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,11.5,"Carlsen,M","Topalov,V",1-0,2855,,2761,,,,"Carlsen,M",2855,"Topalov,V",2761,94,D80,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
a2dd3cd7-0168-4cbd-b147-2b2abfc02a01,1946,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,12.1,"Anand,V","Carlsen,M",0-1,2770,,2855,,,,"Carlsen,M",2855,"Anand,V",2770,85,C50,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
88a41a16-4186-438d-8df3-19d20afb1c43,1947,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,13.5,"Vachier Lagrave,M","Carlsen,M",0-1,2789,,2855,,,,"Carlsen,M",2855,"Vachier Lagrave,M",2789,66,E11,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
422a6852-9e3c-40d4-aee1-aca20d1569b3,1948,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,14.2,"Carlsen,M","Kramnik,V",1/2-1/2,2855,,2812,,,,draw,,draw,,0,C67,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
c2f2d145-2007-41e3-bfbc-4fb727a02077,1949,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,15.4,"Caruana,F","Carlsen,M",0-1,2804,,2855,,,,"Carlsen,M",2855,"Caruana,F",2804,51,A09,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
e1ee21b6-2cf3-4acf-afef-6dd818377a1e,1950,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,16.3,"Carlsen,M","Giri,A",0-1,2855,,2782,,,,"Giri,A",2782,"Carlsen,M",2855,-73,B23,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
64283ac1-dab5-4152-913b-9ec6040a4690,1951,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,17.3,"So,W","Carlsen,M",1/2-1/2,2770,,2855,,,,draw,,draw,,0,A80,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
3a8d49fa-c909-4987-9b0f-4df147b77158,1952,GCT Blitz YourNextMove,Leuven BEL,2016.06.20,18.4,"Carlsen,M","Nakamura,Hi",1/2-1/2,2855,,2787,,,,draw,,draw,,0,E21,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
ae83ca9d-15f2-43e8-9ea9-45925862a674,1953,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016.06.23,2,"Petrosian,TL","Carlsen,M",0-1,2611,,2851,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,A07,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
83853d4b-43da-4e31-8dde-c5852ea23cde,1954,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016.06.23,3,"Carlsen,M","Petrosian,TL",1/2-1/2,2851,,2611,,,,draw,,draw,,0,B07,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
002faa4c-003c-404f-9411-c8b35db67d1b,1955,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016.06.23,4,"Petrosian,TL","Carlsen,M",0-1,2611,,2851,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,A00,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
fd9357d6-52a3-40b4-a0b2-05332a53752c,1956,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016.06.23,5,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B06,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
e984aec6-f9e7-4b62-ba38-1fe149e64799,1957,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016.06.23,6,"Petrosian,TL","Carlsen,M",1-0,2611,,2851,,,,"Petrosian,TL",2611,"Carlsen,M",2851,-240,A07,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
40dc9e99-2af6-4943-85d4-af2af930fe30,1958,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016.06.23,7,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B06,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
e577c044-dba9-4014-bb62-f3608bac82ff,1959,chess.com QF Blitz 5m+2spm 2016,chess.com INT,2016.06.23,8,"Petrosian,TL","Carlsen,M",1/2-1/2,2611,,2851,,,,draw,,draw,,0,A07,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
a91c9fd3-5a2a-4978-aa8f-8e065111da11,1960,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016.06.23,10,"Petrosian,TL","Carlsen,M",1-0,2611,,2851,,,,"Petrosian,TL",2611,"Carlsen,M",2851,-240,A09,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
291c71f6-fdae-4685-8c12-1ab10f6ce0de,1961,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016.06.23,11,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B00,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
53503e87-1684-46ef-9734-a34ae0691af2,1962,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016.06.23,12,"Petrosian,TL","Carlsen,M",0-1,2611,,2851,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,C69,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
3356e27c-f3d2-4923-afff-08ca52975a30,1963,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016.06.23,13,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B07,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
47ac3f31-ca9b-4a05-9d60-a20fad98ddbb,1964,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016.06.23,14,"Petrosian,TL","Carlsen,M",0-1,2611,,2851,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,A07,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
222a88ba-d111-46a9-8f98-f2d069d8b848,1965,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016.06.23,15,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B31,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
5b8b1ec5-412c-4b54-ab57-347d11290193,1966,chess.com QF Blitz 3m+2spm 2016,chess.com INT,2016.06.23,16,"Petrosian,TL","Carlsen,M",0-1,2611,,2851,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,A07,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
1c2eb934-a65e-4b4e-aa00-b08ed148c193,1967,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016.06.23,18,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B06,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
4ef2701d-697c-4cb1-ad96-cc83f1e395d6,1968,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016.06.23,19,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B00,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
a6828d03-768e-43e7-8664-52f0eb0871ef,1969,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016.06.23,20,"Petrosian,TL","Carlsen,M",0-1,2611,,2851,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,C50,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
9e440c59-edb4-444a-82ef-3ab8124e6b2e,1970,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016.06.23,21,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B01,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
5b4165ef-b485-4744-8d6a-c48601a91761,1971,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016.06.23,22,"Petrosian,TL","Carlsen,M",0-1,2611,,2851,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,C44,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
552b842d-87b3-4e02-a884-5e134ee7c363,1972,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016.06.23,23,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B70,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
69d208ae-7b28-476f-81a8-85df193134a5,1973,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016.06.23,24,"Petrosian,TL","Carlsen,M",0-1,2611,,2851,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,A00,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
f6f681af-2328-42f0-8adb-3cc6d59d93f1,1974,chess.com QF Blitz 1m+1spm 2016,chess.com INT,2016.06.23,25,"Carlsen,M","Petrosian,TL",1-0,2851,,2611,,,,"Carlsen,M",2851,"Petrosian,TL",2611,240,B70,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
02a4bde4-f602-4bc4-ba7b-636d02c5e07f,1975,9th Masters Final 2016,Bilbao ESP,2016.07.13,1.2,"Carlsen,M","Nakamura,Hi",0-1,2855,,2787,,,,"Nakamura,Hi",2787,"Carlsen,M",2855,-68,B20,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
74baa42b-9312-45bb-9852-5f937a5f053a,1976,9th Masters Final 2016,Bilbao ESP,2016.07.14,2.2,Wei Yi,"Carlsen,M",0-1,2696,,2855,,,,"Carlsen,M",2855,Wei Yi,2696,159,B06,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
bb6be914-75d2-48b8-9893-1412809e127d,1977,9th Masters Final 2016,Bilbao ESP,2016.07.15,3.2,"Carlsen,M","Karjakin,Sergey",1-0,2855,,2773,,,,"Carlsen,M",2855,"Karjakin,Sergey",2773,82,B50,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
17269b15-50c7-4ce6-b57d-24fd97ec941a,1978,9th Masters Final 2016,Bilbao ESP,2016.07.16,4.2,"Carlsen,M","So,W",1-0,2855,,2770,,,,"Carlsen,M",2855,"So,W",2770,85,C65,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
dfd0d52f-cca0-4285-bd90-97a85994feef,1979,9th Masters Final 2016,Bilbao ESP,2016.07.17,5.2,"Giri,A","Carlsen,M",1/2-1/2,2785,,2855,,,,draw,,draw,,0,D22,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
783c434c-015e-428b-8986-2e81fdbc0ba8,1980,9th Masters Final 2016,Bilbao ESP,2016.07.19,6.2,"Nakamura,Hi","Carlsen,M",1/2-1/2,2787,,2855,,,,draw,,draw,,0,E06,,,,,,,2022-09-05T23:01:56+0000,Carlsen.pgn
16dc49f9-023b-4902-89aa-16d94ff18872,1981,9th Masters Final 2016,Bilbao ESP,2016.07.20,7.2,"Carlsen,M",Wei Yi,1/2-1/2,2855,,2696,,,,draw,,draw,,0,D76,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
a7776fc6-c4c2-4848-9c05-94a553b9b294,1982,9th Masters Final 2016,Bilbao ESP,2016.07.21,8.2,"Karjakin,Sergey","Carlsen,M",1/2-1/2,2773,,2855,,,,draw,,draw,,0,D38,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
c884eaa9-bca1-4ae9-a6ec-159cc8624cf2,1983,9th Masters Final 2016,Bilbao ESP,2016.07.22,9.2,"Carlsen,M","Giri,A",1-0,2855,,2785,,,,"Carlsen,M",2855,"Giri,A",2785,70,D00,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
911d4136-91ec-4fd2-8d74-7518b0514788,1984,9th Masters Final 2016,Bilbao ESP,2016.07.23,10.2,"So,W","Carlsen,M",1/2-1/2,2770,,2855,,,,draw,,draw,,0,D38,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
51af07c3-d2b8-42c0-b82e-0eeea993109c,1985,chess.com SF Blitz 5m+2spm 2016,chess.com INT,2016.08.23,2,"Carlsen,M","Grischuk,A",0-1,2857,,2754,,,,"Grischuk,A",2754,"Carlsen,M",2857,-103,A01,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
6112dcdc-0509-4f98-952f-e7a183024dac,1986,chess.com SF Blitz 5m+2spm 2016,chess.com INT,2016.08.23,3,"Grischuk,A","Carlsen,M",0-1,2754,,2857,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,E11,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
e9bd586e-0e85-444f-9bd4-35e7efe09b1a,1987,chess.com SF Blitz 5m+2spm 2016,chess.com INT,2016.08.23,4,"Carlsen,M","Grischuk,A",1-0,2857,,2754,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,B13,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
b43ceb8d-0998-4989-af75-b5718ac588a1,1988,chess.com SF Blitz 5m+2spm 2016,chess.com INT,2016.08.23,5,"Grischuk,A","Carlsen,M",0-1,2754,,2857,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,D37,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
6f876a05-df6e-4a0a-9635-8beec03729e7,1989,chess.com SF Blitz 5m+2spm 2016,chess.com INT,2016.08.23,6,"Carlsen,M","Grischuk,A",1/2-1/2,2857,,2754,,,,draw,,draw,,0,B90,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
02b00472-c87b-4b9d-b090-54832e96501b,1990,chess.com SF Blitz 5m+2spm 2016,chess.com INT,2016.08.23,7,"Grischuk,A","Carlsen,M",0-1,2754,,2857,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,D37,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
45a1c670-a3c8-4e3f-a190-1668a997d7f5,1991,chess.com SF Blitz 5m+2spm 2016,chess.com INT,2016.08.23,8,"Carlsen,M","Grischuk,A",0-1,2857,,2754,,,,"Grischuk,A",2754,"Carlsen,M",2857,-103,A49,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
3034da3b-6dcb-467a-93ac-cd10f5d4b3ef,1992,chess.com SF Blitz 3m+2spm 2016,chess.com INT,2016.08.23,10,"Carlsen,M","Grischuk,A",0-1,2857,,2754,,,,"Grischuk,A",2754,"Carlsen,M",2857,-103,A30,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
514a9a0d-2cab-4b86-aba4-b8c1667e4a23,1993,chess.com SF Blitz 3m+2spm 2016,chess.com INT,2016.08.23,11,"Grischuk,A","Carlsen,M",1/2-1/2,2754,,2857,,,,draw,,draw,,0,D37,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
e4ccf736-c7ea-439e-84ce-356b84254ca0,1994,chess.com SF Blitz 3m+2spm 2016,chess.com INT,2016.08.23,12,"Carlsen,M","Grischuk,A",1/2-1/2,2857,,2754,,,,draw,,draw,,0,A04,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
87f34039-aae2-4714-9539-732061018b8a,1995,chess.com SF Blitz 3m+2spm 2016,chess.com INT,2016.08.23,13,"Grischuk,A","Carlsen,M",1-0,2754,,2857,,,,"Grischuk,A",2754,"Carlsen,M",2857,-103,D30,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
9b16b95e-f9bb-4e7c-85b5-84712cba600e,1996,chess.com SF Blitz 3m+2spm 2016,chess.com INT,2016.08.23,14,"Carlsen,M","Grischuk,A",1-0,2857,,2754,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,B90,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
4995dee5-86d0-4396-8c82-afe60a2ef006,1997,chess.com SF Blitz 3m+2spm 2016,chess.com INT,2016.08.23,15,"Grischuk,A","Carlsen,M",1/2-1/2,2754,,2857,,,,draw,,draw,,0,D31,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
cb2713d2-f09d-40e6-8f9a-97f8d997dc5c,1998,chess.com SF Blitz 1m+1spm 2016,chess.com INT,2016.08.23,17,"Carlsen,M","Grischuk,A",1-0,2857,,2754,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,A00,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
f55eaa87-af0f-406d-bed0-dff48e132579,1999,chess.com SF Blitz 1m+1spm 2016,chess.com INT,2016.08.23,18,"Grischuk,A","Carlsen,M",1-0,2754,,2857,,,,"Grischuk,A",2754,"Carlsen,M",2857,-103,A28,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
bc8034c0-2bdd-490a-9077-df84a8cd950a,2000,chess.com SF Blitz 1m+1spm 2016,chess.com INT,2016.08.23,19,"Grischuk,A","Carlsen,M",0-1,2754,,2857,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,A28,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
977d1ef2-5564-44f5-b423-ff35c4d8b76f,2001,chess.com SF Blitz 1m+1spm 2016,chess.com INT,2016.08.23,20,"Carlsen,M","Grischuk,A",1-0,2857,,2754,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,A49,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
eb18f185-b69f-4bd4-80ce-a56d356c4892,2002,chess.com SF Blitz 1m+1spm 2016,chess.com INT,2016.08.23,21,"Grischuk,A","Carlsen,M",0-1,2754,,2857,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,A25,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
06452efd-49b7-431d-9679-13d0036d1d74,2003,chess.com SF Blitz 1m+1spm 2016,chess.com INT,2016.08.23,22,"Carlsen,M","Grischuk,A",1-0,2857,,2754,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,A00,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
764565d4-9f36-43c4-8b75-f398988900d2,2004,chess.com SF Blitz 1m+1spm 2016,chess.com INT,2016.08.23,23,"Grischuk,A","Carlsen,M",0-1,2754,,2857,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,A37,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
8b33ef50-02a5-4921-a4d7-72cbd34939b9,2005,chess.com SF Blitz 1m+1spm 2016,chess.com INT,2016.08.23,24,"Carlsen,M","Grischuk,A",1-0,2857,,2754,,,,"Carlsen,M",2857,"Grischuk,A",2754,103,A00,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
1eed09f4-08a5-495a-bd79-a2473371b43d,2006,42nd Olympiad 2016,Baku AZE,2016.09.03,2.39,"Carlsen,M","Hossain,Enam",1-0,2857,,2431,,,,"Carlsen,M",2857,"Hossain,Enam",2431,426,A00,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
02500953-c096-47f2-938e-0bce702fbcc8,2007,42nd Olympiad 2016,Baku AZE,2016.09.04,3.15,"Lupulescu,C","Carlsen,M",1/2-1/2,2618,,2857,,,,draw,,draw,,0,D11,,,,,,,2022-09-05T23:01:57+0000,Carlsen.pgn
